시/군/구,연도,월,노선,시종점,일시,시간,이용객수
성남시,2023,3,60,차고지대기(경유)-복정역환승센터1번승강장,주말,16시~17시,416
성남시,2023,3,60,차고지대기(경유)-복정역환승센터1번승강장,주말,17시~18시,422
성남시,2023,3,60,차고지대기(경유)-복정역환승센터1번승강장,주말,18시~19시,408
성남시,2023,3,60,차고지대기(경유)-복정역환승센터1번승강장,주말,19시~20시,292
성남시,2023,3,60,차고지대기(경유)-복정역환승센터1번승강장,주말,20시~21시,318
성남시,2023,3,60,차고지대기(경유)-복정역환승센터1번승강장,주말,21시~22시,311
성남시,2023,3,60,차고지대기(경유)-복정역환승센터1번승강장,주말,22시~23시,192
성남시,2023,3,60,차고지대기(경유)-복정역환승센터1번승강장,주말,23시~24시,93
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,04시~05시,32
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,05시~06시,229
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,06시~07시,247
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,07시~08시,283
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,08시~09시,512
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,09시~10시,594
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,10시~11시,558
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,11시~12시,556
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,12시~13시,657
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,13시~14시,612
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,14시~15시,606
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,15시~16시,576
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,16시~17시,674
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,17시~18시,624
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,18시~19시,607
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,19시~20시,470
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,20시~21시,306
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,21시~22시,330
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,22시~23시,258
성남시,2023,3,720-1A,오리역-남한산성입구.양지파출소,주말,23시~24시,121
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,06시~07시,26
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,07시~08시,37
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,08시~09시,79
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,09시~10시,76
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,10시~11시,103
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,11시~12시,109
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,12시~13시,125
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,13시~14시,118
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,14시~15시,126
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,15시~16시,144
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,16시~17시,135
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,17시~18시,164
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,18시~19시,138
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,19시~20시,156
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,20시~21시,94
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,21시~22시,85
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,22시~23시,67
성남시,2023,3,810,그린빌리지-수진역.성호시장.성일중고입구,주말,23시~24시,32
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,06시~07시,48
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,07시~08시,56
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,08시~09시,80
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,09시~10시,104
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,10시~11시,81
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,11시~12시,103
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,12시~13시,98
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,13시~14시,102
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,14시~15시,51
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,15시~16시,94
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,16시~17시,106
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,17시~18시,115
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,18시~19시,146
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,19시~20시,101
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,20시~21시,88
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,21시~22시,55
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,22시~23시,40
성남시,2023,3,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,23시~24시,26
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,00시~01시,6
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,05시~06시,9
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,06시~07시,37
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,07시~08시,96
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,08시~09시,167
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,09시~10시,257
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,10시~11시,243
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,11시~12시,289
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,12시~13시,325
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,13시~14시,308
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,14시~15시,272
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,15시~16시,282
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,16시~17시,308
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,17시~18시,298
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,18시~19시,213
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,19시~20시,166
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,20시~21시,194
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,21시~22시,232
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,22시~23시,205
성남시,2023,3,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,23시~24시,91
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,00시~01시,2
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,05시~06시,54
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,06시~07시,176
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,07시~08시,121
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,08시~09시,243
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,09시~10시,196
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,10시~11시,171
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,11시~12시,225
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,12시~13시,224
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,13시~14시,215
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,14시~15시,262
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,15시~16시,306
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,16시~17시,391
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,17시~18시,303
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,18시~19시,241
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,19시~20시,206
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,20시~21시,168
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,21시~22시,177
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,22시~23시,125
성남시,2023,3,누리2,사송동종점-국군수도병원,주말,23시~24시,53
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,05시~06시,23
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,06시~07시,55
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,07시~08시,98
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,08시~09시,196
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,09시~10시,168
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,10시~11시,125
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,11시~12시,188
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,12시~13시,241
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,13시~14시,129
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,14시~15시,173
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,15시~16시,218
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,16시~17시,266
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,17시~18시,386
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,18시~19시,283
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,19시~20시,180
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,20시~21시,219
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,21시~22시,207
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,22시~23시,136
성남시,2023,3,누리3,차고지출발(경유)-럭키타운,주말,23시~24시,34
성남시,2023,3,누리4,사송동.종점-동원동,주말,05시~06시,2
성남시,2023,3,누리4,사송동.종점-동원동,주말,06시~07시,5
성남시,2023,3,누리4,사송동.종점-동원동,주말,07시~08시,3
성남시,2023,3,누리4,사송동.종점-동원동,주말,08시~09시,16
성남시,2023,3,누리4,사송동.종점-동원동,주말,09시~10시,15
성남시,2023,3,누리4,사송동.종점-동원동,주말,10시~11시,26
성남시,2023,3,누리4,사송동.종점-동원동,주말,11시~12시,46
성남시,2023,3,누리4,사송동.종점-동원동,주말,12시~13시,29
성남시,2023,3,누리4,사송동.종점-동원동,주말,13시~14시,22
성남시,2023,3,누리4,사송동.종점-동원동,주말,14시~15시,19
성남시,2023,3,누리4,사송동.종점-동원동,주말,15시~16시,26
성남시,2023,3,누리4,사송동.종점-동원동,주말,16시~17시,25
성남시,2023,3,누리4,사송동.종점-동원동,주말,17시~18시,40
성남시,2023,3,누리4,사송동.종점-동원동,주말,18시~19시,33
성남시,2023,3,누리4,사송동.종점-동원동,주말,19시~20시,8
성남시,2023,3,누리4,사송동.종점-동원동,주말,20시~21시,14
성남시,2023,3,누리4,사송동.종점-동원동,주말,21시~22시,17
성남시,2023,3,누리4,사송동.종점-동원동,주말,22시~23시,24
성남시,2023,3,누리4,사송동.종점-동원동,주말,23시~24시,3
성남시,2023,4,100,사기막골-가락시장.가락시장역,주말,05시~06시,14
성남시,2023,4,100,사기막골-가락시장.가락시장역,주말,06시~07시,8
성남시,2023,4,100,사기막골-가락시장.가락시장역,주말,07시~08시,1
성남시,2023,4,100,사기막골-가락시장.가락시장역,주말,08시~09시,28
성남시,2023,4,100,사기막골-가락시장.가락시장역,주말,09시~10시,13
성남시,2023,4,100,사기막골-가락시장.가락시장역,주말,10시~11시,1
성남시,2023,4,100,사기막골-가락시장.가락시장역,주말,11시~12시,37
성남시,2023,4,100,사기막골-가락시장.가락시장역,주말,12시~13시,30
성남시,2023,4,100,사기막골-가락시장.가락시장역,주말,13시~14시,12
성남시,2023,4,100,사기막골-가락시장.가락시장역,주말,14시~15시,42
성남시,2023,4,100,사기막골-가락시장.가락시장역,주말,15시~16시,34
성남시,2023,4,100,사기막골-가락시장.가락시장역,주말,16시~17시,1
성남시,2023,4,100,사기막골-가락시장.가락시장역,주말,17시~18시,33
성남시,2023,4,100,사기막골-가락시장.가락시장역,주말,18시~19시,24
성남시,2023,4,100출,산성역.포레스티아동문-남위례역.창곡교차로,주말,04시~05시,2
성남시,2023,4,101,오리역-잠실광역환승센터,주말,00시~01시,33
성남시,2023,4,101,오리역-잠실광역환승센터,주말,01시~02시,2
성남시,2023,4,101,오리역-잠실광역환승센터,주말,05시~06시,15
성남시,2023,4,101,오리역-잠실광역환승센터,주말,06시~07시,37
성남시,2023,4,101,오리역-잠실광역환승센터,주말,07시~08시,64
성남시,2023,4,101,오리역-잠실광역환승센터,주말,08시~09시,137
성남시,2023,4,101,오리역-잠실광역환승센터,주말,09시~10시,182
성남시,2023,4,101,오리역-잠실광역환승센터,주말,10시~11시,151
성남시,2023,4,101,오리역-잠실광역환승센터,주말,11시~12시,129
성남시,2023,4,101,오리역-잠실광역환승센터,주말,12시~13시,175
성남시,2023,4,101,오리역-잠실광역환승센터,주말,13시~14시,270
성남시,2023,4,101,오리역-잠실광역환승센터,주말,14시~15시,193
성남시,2023,4,101,오리역-잠실광역환승센터,주말,15시~16시,160
성남시,2023,4,101,오리역-잠실광역환승센터,주말,16시~17시,227
성남시,2023,4,101,오리역-잠실광역환승센터,주말,17시~18시,197
성남시,2023,4,101,오리역-잠실광역환승센터,주말,18시~19시,258
성남시,2023,4,101,오리역-잠실광역환승센터,주말,19시~20시,209
성남시,2023,4,101,오리역-잠실광역환승센터,주말,20시~21시,164
성남시,2023,4,101,오리역-잠실광역환승센터,주말,21시~22시,195
성남시,2023,4,101,오리역-잠실광역환승센터,주말,22시~23시,130
성남시,2023,4,101,오리역-잠실광역환승센터,주말,23시~24시,102
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,00시~01시,85
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,01시~02시,3
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,05시~06시,57
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,06시~07시,126
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,07시~08시,166
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,08시~09시,193
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,09시~10시,319
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,10시~11시,318
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,11시~12시,315
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,12시~13시,284
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,13시~14시,228
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,14시~15시,275
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,15시~16시,367
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,16시~17시,346
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,17시~18시,419
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,18시~19시,315
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,19시~20시,308
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,20시~21시,284
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,21시~22시,156
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,22시~23시,175
성남시,2023,4,103,도촌동9단지앞-사당역(중),주말,23시~24시,136
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,04시~05시,9
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,05시~06시,60
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,06시~07시,87
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,07시~08시,96
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,08시~09시,118
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,09시~10시,192
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,10시~11시,210
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,11시~12시,242
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,12시~13시,167
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,13시~14시,251
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,14시~15시,192
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,15시~16시,181
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,16시~17시,219
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,17시~18시,251
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,18시~19시,284
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,19시~20시,169
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,20시~21시,89
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,21시~22시,98
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,22시~23시,131
성남시,2023,4,200,도촌동행정복지센터-위례로제비앙,주말,23시~24시,19
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,00시~01시,129
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,04시~05시,53
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,05시~06시,403
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,06시~07시,475
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,07시~08시,758
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,08시~09시,1195
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,09시~10시,1451
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,10시~11시,1496
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,11시~12시,1535
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,12시~13시,1677
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,13시~14시,1856
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,14시~15시,1637
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,15시~16시,1550
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,16시~17시,1759
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,17시~18시,1864
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,18시~19시,1674
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,19시~20시,1420
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,20시~21시,1211
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,21시~22시,1181
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,22시~23시,1122
성남시,2023,4,220,영원무역-운중동먹거리촌,주말,23시~24시,497
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,00시~01시,4
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,05시~06시,30
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,06시~07시,65
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,07시~08시,82
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,08시~09시,138
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,09시~10시,164
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,10시~11시,136
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,11시~12시,212
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,12시~13시,239
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,13시~14시,175
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,14시~15시,198
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,15시~16시,215
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,16시~17시,220
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,17시~18시,221
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,18시~19시,202
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,19시~20시,130
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,20시~21시,122
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,21시~22시,122
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,22시~23시,101
성남시,2023,4,231,기업성장센터-복정역환승센터1번승강장,주말,23시~24시,18
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,00시~01시,9
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,05시~06시,60
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,06시~07시,91
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,07시~08시,148
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,08시~09시,176
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,09시~10시,218
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,10시~11시,294
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,11시~12시,370
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,12시~13시,303
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,13시~14시,386
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,14시~15시,329
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,15시~16시,320
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,16시~17시,278
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,17시~18시,320
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,18시~19시,343
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,19시~20시,320
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,20시~21시,212
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,21시~22시,218
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,22시~23시,218
성남시,2023,4,240,도촌동행정복지센터-남한산성입구,주말,23시~24시,106
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,04시~05시,7
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,05시~06시,248
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,06시~07시,327
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,07시~08시,469
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,08시~09시,781
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,09시~10시,1030
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,10시~11시,878
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,11시~12시,916
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,12시~13시,1095
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,13시~14시,1130
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,14시~15시,1089
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,15시~16시,926
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,16시~17시,1052
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,17시~18시,1107
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,18시~19시,1109
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,19시~20시,884
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,20시~21시,833
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,21시~22시,870
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,22시~23시,736
성남시,2023,4,250,도촌동행정복지센터-궁내동.궁안마을,주말,23시~24시,233
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,00시~01시,52
성남시,2023,4,3-1,광주차고지-사기막골,주말,00시~01시,52
성남시,2023,4,3-1,광주차고지-사기막골,주말,04시~05시,37
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,04시~05시,37
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,05시~06시,612
성남시,2023,4,3-1,광주차고지-사기막골,주말,05시~06시,612
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,06시~07시,36
성남시,2023,4,3-1,광주차고지-사기막골,주말,06시~07시,666
성남시,2023,4,3-1,광주차고지-사기막골,주말,06시~07시,36
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,06시~07시,666
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,07시~08시,70
성남시,2023,4,3-1,광주차고지-사기막골,주말,07시~08시,667
성남시,2023,4,3-1,광주차고지-사기막골,주말,07시~08시,70
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,07시~08시,667
성남시,2023,4,3-1,광주차고지-사기막골,주말,08시~09시,1178
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,08시~09시,118
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,08시~09시,1178
성남시,2023,4,3-1,광주차고지-사기막골,주말,08시~09시,118
성남시,2023,4,3-1,광주차고지-사기막골,주말,09시~10시,162
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,09시~10시,1437
성남시,2023,4,3-1,광주차고지-사기막골,주말,09시~10시,1437
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,09시~10시,162
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,10시~11시,212
성남시,2023,4,3-1,광주차고지-사기막골,주말,10시~11시,212
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,10시~11시,1416
성남시,2023,4,3-1,광주차고지-사기막골,주말,10시~11시,1416
성남시,2023,4,3-1,광주차고지-사기막골,주말,11시~12시,226
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,11시~12시,1696
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,11시~12시,226
성남시,2023,4,3-1,광주차고지-사기막골,주말,11시~12시,1696
성남시,2023,4,3-1,광주차고지-사기막골,주말,12시~13시,1775
성남시,2023,4,3-1,광주차고지-사기막골,주말,12시~13시,269
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,12시~13시,269
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,12시~13시,1775
성남시,2023,4,3-1,광주차고지-사기막골,주말,13시~14시,1659
성남시,2023,4,3-1,광주차고지-사기막골,주말,13시~14시,381
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,13시~14시,381
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,13시~14시,1659
성남시,2023,4,3-1,광주차고지-사기막골,주말,14시~15시,1576
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,14시~15시,1576
성남시,2023,4,3-1,광주차고지-사기막골,주말,14시~15시,232
성남시,2023,4,3-1,센트럴타운3단지-AK플라자2층,주말,14시~15시,232
